song_id,artist_name,track_name,popularity,year
4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister",81,2010
7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,79,2010
03tqyYWC9Um2ZqU0ZN849H,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),73,2010
2qYsSHsYkihWx043HVJQRV,Jason Aldean,Dirt Road Anthem,71,2010
0HPD5WQqrq7wPWR7P7Dw1i,Kesha,TiK ToK,78,2010
2gZUPNdnz5Y45eiGxpHGSc,Kanye West,POWER,77,2010
15JINEqzVMv3SvJTAXAKED,Eminem,Love The Way You Lie,80,2010
2tJulUYLDKOg9XrtVkMgcJ,Bruno Mars,Grenade,74,2010
3JTMWdhcJPiegDSe7SvZS3,Kesha,Cannibal,77,2010
0iYebKFUSfF72fUu2OW6ZT,Nicki Minaj,Super Bass,70,2010
161DnLWsx1i3u1JT05lzqU,Bruno Mars,Talking to the Moon,72,2010
0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,71,2010
22L7bfCiAkJo5xGSQgmiIO,Kanye West,All Of The Lights,74,2010
1DqdF42leyFIzqNDv9CjId,Taio Cruz,Dynamite,70,2010
2Cd9iWfcOpGDHLz6tVA3G4,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),77,2010
1GxHeBvQ9935Dd3cSfsfBa,Drake,Best I Ever Had,71,2010
7Ie9W94M7OjPoZVV216Xus,Eminem,Not Afraid,77,2010
4356Typ82hUiFAynbLYbPn,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),76,2010
22PMfvdz35fFKYnJyMn077,Bruno Mars,Marry You,71,2010
2a1o6ZejUi8U3wzzOtCOYw,Don Omar,Danza Kuduro,74,2010
6lV2MSQmRIkycDScNtrBXO,B.o.B,Airplanes (feat. Hayley Williams),73,2010
1gv4xPanImH17bKZ9rOveR,P!nk,Raise Your Glass,74,2010
1fBl642IhJOE5U319Gy2Go,Neon Trees,Animal,68,2010
6epn3r7S14KUqlReYr77hA,Justin Bieber,Baby,75,2010
2IpGdrWvIZipmaxo1YRxw5,Trey Songz,Bottoms Up (feat. Nicki Minaj),69,2010
3UjtIALeg72qmJiKPWBvM3,Two Door Cinema Club,What You Know,67,2010
