song_id,artist_name,track_name,popularity,year
5kSPD3rOo2hGYVwheIxpv8,Colt Ford,Workin' on,68,2014
7aXuop4Qambx5Oi3ynsKQr,Usher,I Don't Mind (feat. Juicy J),71,2014
0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,78,2014
0B0y2FImat9j9MJTNRZWfW,Miranda Lambert,Automatic,68,2014
5J4ZkQpzMUFojo1CtAZYpn,Ariana Grande,Love Me Harder,74,2014
2n5gVJ9fzeX2SSWlLQuyS9,Migos,Fight Night,69,2014
1kHEuJRasudLhjvnbfc4yS,Taylor Swift,Blank Space,68,2014
4WXFDVe299Po8ih6Np54n2,Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),69,2014
6aNwDe5YH5YUPlpHkku52w,Frankie Ballard,Sunshine & Whiskey,67,2014
5fyIGoaaKelzdyW8ELhYJZ,Nicki Minaj,Feeling Myself,67,2014
2BqQQXuBOuhaWeUP7okEx0,K CAMP,Comfortable,68,2014
7vS3Y0IKjde7Xg85LWIEdP,Ariana Grande,Problem,75,2014
3oiMJQAWVaxSubJ7b2VUtX,Iggy Azalea,Fancy,68,2014
29jtZGdgpE2lWm2mkIt6HS,Vance Joy,Mess Is Mine,68,2014
4W38RXuQNuoTSwVsQA1OGC,Dan + Shay,Nothin' Like You,67,2014
3wx2kQWPn9p5UppQbNhPAk,Sam Hunt,Leave The Night On,67,2014
2tpfxAXiI52znho4WE3XFA,Tove Lo,Talking Body,67,2014
2DNXgvkyv35vTWvdgjs7qn,Hozier,Someone New,68,2014
1x80xTzSL7pok3M5JC3oJz,Christina Perri,human,67,2014
5PycBIeabfvX3n9ILG7Vrv,Romeo Santos,Propuesta Indecente,76,2014
1KIQ0RscHwxXPJUvhuO5Bl,Sage The Gemini,Red Nose,69,2014
14OxJlLdcHNpgsm4DRwDOB,Tove Lo,Habits (Stay High),68,2014
1CI6YgwwNq3VfhgxPuEpE6,SoMo,Ride,66,2014
2BWWsCwuHAZFE1scLyP6Qe,The Vamps,Somebody To You,67,2014
5hgnY0mVcVetszbb85qeDg,Beyoncé,Partition,71,2014
1TKlBK9cSrM5u4CiL4SETS,Eric Church,Talladega,67,2014
2mx4wF6IW1mfZmWtENDBUU,Tink,Treat Me Like Somebody,68,2014
12KUFSHFgT0XCoiSlvdQi4,Ariana Grande,Break Free,75,2014
0fgZUSa7D7aVvv3GfO0A1n,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),70,2014
59HjlYCeBsxdI0fcm3zglw,Taylor Swift,Wildest Dreams,66,2014
7DTlsMOQjGysXHpwwpHuPl,Rich Gang,Lifestyle,68,2014
0GLyqTysS0DFoeKjURtB8s,TK from Ling tosite sigure,Unravel,74,2014
0p1HtkrNYxv0iDfEKwXSTp,Blake Shelton,Sangria,67,2014
29gsi1zZrZxdStACmTQB0Z,ScHoolboy Q,Studio,68,2014
3Xfg7AegXaDLoD5GOUMf2e,STARSET,My Demons,73,2014
267nfLfaSSDa9ivHncHynh,Years & Years,Breathe,78,2014
4rW9EUFaMSNVY8JhbqrB6z,Cody Johnson,Me and My Kind,65,2014
6olKv2HP3XgBpvVxAswowe,Lady Antebellum,Bartender,66,2014
7wpYSigAhQeZp3cdsMQ3Af,Bush,Glycerine,66,2014
2bkyTJ4bAnc8a5ly3dg9DX,Nicki Minaj,Pills N Potions,66,2014
6jG2YzhxptolDzLHTGLt7S,Beyoncé,Drunk in Love (feat. Jay-Z),72,2014
3BFrR2hemusNSuiuNWXUqO,Jacquees,Come Thru,67,2014
0odHj0qIf86vHBsXB30IkZ,Wiz Khalifa,So High (feat. Ghost Loft),70,2014
1CiVz2WkmZRwhU3A6J2Gjz,Taylor Swift,Shake It Off,68,2014
37sINbJZcFdHFAsVNsPq1i,The Script,Superheroes,76,2014
1UMKquW1olreYO1LlLmTqi,Sage The Gemini,Gas Pedal,68,2014
6HMHgBHdLBQ0QYIaOp2gse,Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),65,2014
4QAXLB2Hkx3n7LbOFxD34h,Lee Brice,Drinking Class,66,2014
3omXshBamrREltcf24gYDC,Cold War Kids,First,67,2014
7cpCU3Denug5NGZsSpQl8v,John Mayer,XO,73,2014
32lm3769IRfcnrQV11LO4E,Enrique Iglesias,Bailando - Spanish Version,68,2014
5hheGdf1cb4rK0FNiedCfK,Slipknot,The Devil in I,71,2014
5HJqpDspKDKwQpLjvkcIsD,Jason Aldean,Burnin' It Down,65,2014
0dbZ2iUuKvsm3FupBw6M9N,Speaker Knockerz,Lonely,66,2014
02M6vucOvmRfMxTXDUwRXu,Beyoncé,7/11,72,2014
46ZfPS5VpSQVU5gb82hg3K,Florida Georgia Line,Anything Goes,66,2014
1H7zdcRD0gLGQY0w5ejGgX,TV Girl,Lovers Rock,67,2014
2qJkesdHu9sMMVFgkRkqhQ,Theory of a Deadman,Angel,68,2014
6I86RF3odBlcuZA9Vfjzeq,Romeo Santos,Eres Mía,73,2014
1O18MtSAMUk7JfAVB8gGzs,Banda Sinaloense MS de Sergio Lizárraga,Háblame De Ti,72,2014
5wUUWVRvrciJqFitZF8R0P,PARTYNEXTDOOR,Recognize (feat. Drake),68,2014
6liNJDyWJjyHAgDnAX95bw,Vance Joy,Fire and the Flood,68,2014
3s4U7OHV7gnj42VV72eSZ6,Clean Bandit,Rather Be (feat. Jess Glynne),72,2014
5aRZk9oWIYUB5alrTs8TTV,Hozier,From Eden,65,2014
5maiP9UMnTSgoxPX8X3bdz,Trey Songz,Na Na,64,2014
5Sf3GyLEAzJXxZ5mbCPXTu,Mr. Probz,Waves - Robin Schulz Radio Edit,77,2014
62N2JSA0jHmSH7Va9t7hIf,Tove Lo,Habits (Stay High) - Hippie Sabotage Remix,66,2014
4iEOVEULZRvmzYSZY2ViKN,alt-J,Left Hand Free,65,2014
4JpazKcfOhbwqZrsYhzHee,Hozier,Jackie and Wilson,65,2014
7jZHUhAmW5oq1cq6s8IxmK,ODESZA,Sun Models (feat. Madelyn Grant),67,2014
4PJXT82AZtlDW4Q71b43oz,David Nail,Whatever She's Got,65,2014
4ThyHM57HG7pnLudis9b0M,Jhené Aiko,Promises,66,2014
3jVtllWS5CFFWLQng8sKsr,Tinashe,2 On (feat. ScHoolboy Q),69,2014
0kzw2tRyuL9rzipi5ntlIy,WALK THE MOON,Shut Up and Dance,72,2014
0qI1W6chJgvrSAzAkX9JBa,Bahamas,All The Time,66,2014
2Nz6aF1umHh5Et6I5H581L,Blue Swede,Hooked on a Feeling,65,2014
1iLv1ieT9BZ3qsti9yTCnG,Romeo Santos,Odio (feat. Drake),71,2014
1LeItUMezKA1HdCHxYICed,ODESZA,Say My Name (feat. Zyra),67,2014
3SEd8nPd8MpGwk6ZZ8tk2j,Travis Scott,Mamacita (feat. Rich Homie Quan & Young Thug),69,2014
6RKGBcDtgzXx21zUjpeu6F,Saint Motel,Cold Cold Man,67,2014
7pNC5ZIKtwUK0ReSpM3P9f,Iggy Azalea,Black Widow,65,2014
1fidCEsYlaVE3pHwKCvpFZ,Nico & Vinz,Am I Wrong,73,2014
1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,73,2014
794F99D5BQHS5ZGRXAs7I5,Nicki Minaj,Anaconda,65,2014
6ZT3coOj97F6CVvruPtnox,Hippie Sabotage,Your Soul,66,2014
4JaLkM90MJutDAl5jD9BZX,One Direction,No Control,72,2014
1huvTbEYtgltjQRXzrNKGi,Ed Sheeran,Don't,73,2014
0YEsfwQpG7ofdIiHWA0dHi,Austin Mahone,All I Ever Need,71,2014
4lIxdJw6W3Fg4vUIYCB0S5,Taylor Swift,Style,64,2014
3fBbfrWZUuWWrMQXFISr7N,Chris Brown,New Flame (feat. Usher & Rick Ross),69,2014
6dJODklApmve5IzgKWUqV2,Bush,Machinehead,64,2014
7Cye3UbCA6UNuDykdCf3AB,Night Lovell,Dark Light,71,2014
4f3NHOxgC8Bg21IJBg4cZ3,Timmy Trumpet,Freaks - Radio Edit,67,2014
4q6dqyGM25sKFU8nYAGRe4,Kid Ink,Show Me (feat. Chris Brown),71,2014
1TuopWDIuDi1553081zvuU,Home,Resonance,68,2014
7tmtOEDxPN7CWaQWBsG1DY,James Bay,Hold Back The River,65,2014
4Tjh34RS4ACZ6f6srlDBg8,J. Cole,Fire Squad,66,2014
4keAoywVf4jxRvXU7ON0hV,Mac DeMarco,Salad Days,68,2014
1BwhFXqoIsePt21WyWIttb,Bleachers,I Wanna Get Better,65,2014
7ongSdLv28Z27WeCrzZXwB,Dan + Shay,19 You + Me,64,2014
5CXnIPD6rTjszYYQm6fY2P,Florida Georgia Line,Dirt,64,2014
0Utg7sirTPqrs6Cx0FbriQ,Cole Swindell,Chillin' It,64,2014
273dCMFseLcVsoSWx59IoE,Taylor Swift,Bad Blood,63,2014
0HZUp8fm9fh1Mitqx4CIOr,Brantley Gilbert,Bottoms Up,63,2014
02pf9lLM8Nb8l4u4ts1GWb,YG,My Nigga,69,2014
5L95vS64rG1YMIFm1hLjyZ,Bleachers,Rollercoaster,66,2014
1CoOHJAHtKEDnUBrp3nKAB,Chase Rice,Ride (feat. Macy Maloy),63,2014
6zQyu8L8yUuJkl6LbQ6iKU,Bad Suns,Cardiac Arrest,63,2014
6hr4weuSidHy2LNMw8UVJ2,Eric Church,Like A Wrecking Ball,63,2014
2ELVVIbpucfOqGFC21Q4yR,Alex & Sierra,I Love You,68,2014
5DSr1NMci58MEgS20vivSL,G-Eazy,Let's Get Lost (feat. Devon Baldwin),65,2014
5t0izTLPeWYLiIfHPJbORJ,Bethel Music,It Is Well (Live),66,2014
13Soih2NRLeDx8Unbr22mx,Jessica Keenan Wynn,Candy Store,67,2014
0El2Zyt68nYySFDG87hZgM,Florida Georgia Line,Sun Daze,64,2014
7qCZgvV98j6RjUULW1s1it,Spoon,Inside Out,63,2014
2kWowW0k4oFymhkr7LmvzO,KONGOS,Come with Me Now,69,2014
07nH4ifBxUB4lZcsf44Brn,Calvin Harris,Blame,75,2014
4whYDpJ5XVQpmvecbEHP5Q,Dustin Lynch,Where It's At,63,2014
57kR5SniQIbsbVoIjjOUDa,DJ Snake,You Know You Like It,70,2014
1ULa3GfdMKs0MfRpm6xVlu,Wiz Khalifa,We Dem Boyz,68,2014
1yvSMyZn27M4wEslpSvB0D,Doja Cat,So High,66,2014
5mpLcXEsk3jjzLFGuNKk5I,Milky Chance,Flashed Junk Mind,63,2014
6s9m5J92By7jii22Q2XtY2,Miranda Lambert,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),64,2014
24Jk4wYlLRXI9TUMdkHoMN,Wun Two,Again,68,2014
40xhyfAPDoMtv494MfPevP,Beyoncé,XO,68,2014
6AzCBeiDuUXGXjznBufswB,One Direction,Stockholm Syndrome,70,2014
0Yp3wCUpjrG7NWWPDpmQXm,Ty Dolla $ign,Paranoid (feat. B.o.B),63,2014
1gOVlit7zHwuKv8HVta06I,The Living Tombstone,It's Been So Long,68,2014
1uDjaezEbalGyGnuH80zDK,YG,Who Do You Love?,65,2014
0TCmhnbMpw5zwPsTvlXTJi,AURORA,Runaway,63,2014
7m3povhdMDLZwuEKak0l0n,Tiësto,Wasted,64,2014
0qLt7pQhm8LDxFgI0YXdlY,Isaiah Rashad,Heavenly Father,64,2014
77Ft1RJngppZlq59B6uP0z,Eminem,Lose Yourself,65,2014
2BuhGnXpqMQ8BvOUZpmaVl,Hillsong Worship,Broken Vessels (Amazing Grace) - Live,62,2014
5yJzkdwbrQCwua2dIC3K6A,Shy Glizzy,White Girl,62,2014
5LtNBCM2ve0SxP0dlRVvMu,Bebe Rexha,I'm Gonna Show You Crazy,69,2014
7vtzeuFqBgnO2gj4d2exor,Sleep Baby Sleep,Pouring Rain - Loopable with No Fade,64,2014
0lwkTJnLBVWvEnxtku7Msy,Logic,Alright,64,2014
3M31S6f0z8S3nkFh3eS06W,Jerrod Niemann,Drink to That All Night,63,2014
74sb4Gib0cL3TQeCjYF8vh,Sam Smith,Lay Me Down,68,2014
7MmG8p0F9N3C4AXdK6o6Eb,Calvin Harris,Outside,74,2014
1NZs6n6hl8UuMaX0UC0YTz,Lana Del Rey,Brooklyn Baby,69,2014
5b2bu6yyATC1zMXDGScJ2d,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",61,2014
3OZVqx1YsqDDkxQ6TnmHtn,Cole Swindell,Ain't Worth the Whiskey,62,2014
5Isz0twJeFdduOQEFQLezv,Justin Bieber,Confident,63,2014
0VqMBJyeeRA4I6mSPO5uqZ,Francesca Battistelli,Holy Spirit,63,2014
2ZiJidFdQ30nVJEP4u44l3,I Prevail,Blank Space,65,2014
3F0xQdEqmXIbrYbtZ46InQ,Bryce Vine,Guilty Pleasure,63,2014
23khhseCLQqVMCIT1WMAns,Coldplay,Magic,73,2014
3rh2f6nqswpfDN3Ef6Bi5J,Chase Rice,Ready Set Roll,62,2014
2a4iE4k1IkIswThuJ3ROsw,Sam Smith,Not In That Way,68,2014
66rVt7PbwyKlu6CK6rxyAi,Eric Paslay,Friday Night,62,2014
2KpCpk6HjXXLb7nnXoXA5O,JAY-Z,Ni**as In Paris,63,2014
0OMEnGAKSH3BLNeCJWCZjX,Good Morning,Warned You,64,2014
0L5gFNrzHyh4OhMwEz6DGS,One Direction,Fool's Gold,69,2014
1HbcclMpw0q2WDWpdGCKdS,Ed Sheeran,Tenerife Sea,71,2014
3haS1MDe2Zh8jJaeiiymSt,Deorro,Five Hours,62,2014
1Kp6WFxRzc0sRBmGSgIYat,Logic,Gang Related,64,2014
5i2bkKprKcLgcYb07g7I5u,Rittz,In My Zone,62,2014
5HLes17mwCwKt81mi0Tk35,Alvvays,"Archie, Marry Me",62,2014
4bBrKDo8rchikwZOtmXbIH,Nicki Minaj,The Night Is Still Young,62,2014
71cUqXJ3h1r0Ees6YdENLU,Sylvan Esso,Coffee,61,2014
2znzyzlAUc8Z1Ikq9aFOcx,ILOVEMAKONNEN,Tuesday (feat. Drake),64,2014
2TeLIzFBe3hxkPR5FIQZut,Sam Smith,Like I Can,71,2014
03jdl5GTBhKsgB1Yw8mVPh,Beartooth,In Between,65,2014
2Dp0QLXSfuGr5XVlLwzXLk,Chase Rice,Ride,62,2014
6IFPfV8PNSYOmufzQ95hmm,Florida Georgia Line,Confession,62,2014
6HFywc5eQYRRYHYTatCb5Y,One Direction,Where Do Broken Hearts Go,70,2014
3bq8WiQrEXMwPAibYs7tpu,Seether,Nobody Praying For Me,64,2014
