song_id,artist_name,track_name,popularity,year
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,100,2019
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,97,2019
07KXEDMj78x68D884wgVEm,Roddy Ricch,High Fashion (feat. Mustard),91,2019
696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,96,2019
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,97,2019
21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,95,2019
7fPuWrlpwDcHm5aHCH5D9t,SAINt JHN,Roses - Imanbek Remix,86,2019
1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Sunday Best,95,2019
3QzAOrNlsabgbMwlZt7TAY,Mustard,Ballin' (with Roddy Ricch),89,2019
2XU0oxnq2qxCpomAAuJY8K,Tones And I,Dance Monkey,97,2019
4nK5YrxbMGZstTLbvj6Gxw,BENEE,Supalonely,94,2019
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,93,2019
6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP,88,2019
6Gg1gjgKi2AK4e0qzsR7sd,Juice WRLD,Bandit (with YoungBoy Never Broke Again),88,2019
7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer,90,2019
1iSqfoUFnQwV0QW1EfUit8,YNW Melly,Suicidal,88,2019
3yOlyBJuViE2YSGn3nVE1K,Camila Cabello,My Oh My (feat. DaBaby),91,2019
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,93,2019
6ap9lSRJ0iLriGLqoJ44cq,24kGoldn,CITY OF ANGELS,90,2019
6gi6y1xwmVszDWkUqab1qw,JACKBOYS,OUT WEST (feat. Young Thug),87,2019
1M4qEo4HE3PRaCOM7EXNJq,Harry Styles,Adore You,90,2019
6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,Robbery,86,2019
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber)",89,2019
2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,If the World Was Ending - feat. Julia Michaels,89,2019
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,93,2019
2FvD20Z8aoWIePi7PoN8sG,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),85,2019
6U0FIYXCQ3TGrk4tFpLrEA,BROCKHAMPTON,SUGAR,87,2019
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,89,2019
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,94,2019
6fWa5CRgy0z30OeGZyMBvD,Rod Wave,Heart On Ice,84,2019
43zdsphuZLzwA9k4DJhU0I,Billie Eilish,when the party's over,89,2019
2nC3QhMI9reBIOWutbU3Tj,Ashe,Moral of the Story,89,2019
5ry2OE6R2zPQFDO85XkgRb,Drake,Money In The Grave (Drake ft. Rick Ross),86,2019
0fySG6A6qLE8IvDpayb5bM,DaBaby,VIBEZ,85,2019
1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,87,2019
2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,84,2019
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,86,2019
5a6pdCHlWS2ekOOQ70QnAr,Noah Cyrus,July,86,2019
4EivmOT13NMpNSfTKn9p4s,Doja Cat,Like That (feat. Gucci Mane),88,2019
2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,84,2019
0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N,83,2019
1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,88,2019
598yNsG1JFrGd4n2kMoz7F,Lil Baby,Woah,83,2019
6klLvorLoo1sxvZcjJIY8I,YoungBoy Never Broke Again,Make No Sense,82,2019
7k4t7uLgtOxPwTpFmtJNTY,KAROL G,Tusa,96,2019
6uFn47ACjqYkc0jADwEdj1,Polo G,Pop Out (feat. Lil Tjay),83,2019
5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",EARFQUAKE,84,2019
3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,81,2019
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,Hate Me (with Juice WRLD),86,2019
08dFHFTx6r67MTsYn5ilDR,Old Dominion,One Man Band,80,2019
4sWuPniHClkInYAnzXAYUF,NLE Choppa,Camelot,83,2019
0t3ZvGKlmYmVsDzBJAXK8C,Post Malone,Goodbyes (feat. Young Thug),87,2019
2Ec33AVlkTTq8BHFgBTdQs,Lil Uzi Vert,Futsal Shuffle 2020,82,2019
0rFQ5cKYJ9WtHSKp9sxVYt,Diplo,Heartless (feat. Morgan Wallen),81,2019
7iHHxY2NLlJRAmlAmC4ahQ,Lil Mosey,Stuck In A Dream (feat. Gunna),83,2019
5FkoSXiJPKTNyYgALRJFhD,Baby Keem,ORANGE SODA,81,2019
0Q2n5yzl2XRqYbV77tZNYp,TOKYO’S REVENGE,GOODMORNINGTOKYO!,83,2019
2Hc4t9N2nt37oO4sF9BynI,Gabby Barrett,I Hope,80,2019
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,87,2019
7ce20yLkzuXXLUhzIDoZih,Lewis Capaldi,Before You Go,90,2019
51Fjme0JiitpyXKuyQiCDo,Y2K,Lalala,88,2019
5DqdesEfbRyOlSS3Tf6c29,Ali Gatie,It's You,88,2019
3XiNC94b4Tq1xwv70sQJGN,Lil Uzi Vert,Sanguine Paradise,81,2019
6CcJMwBtXByIz4zQLzFkKc,Billie Eilish,i love you,85,2019
0Xek5rqai2jcOWCYWJfVCF,Post Malone,Enemies (feat. DaBaby),83,2019
7CZyCXKG6d5ALeq41sLzbw,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),83,2019
22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,87,2019
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,88,2019
4jAIqgrPjKLTY9Gbez25Qb,Harry Styles,Lights Up,85,2019
3Z0oQ8r78OUaHvGPiDBR3W,Idina Menzel,Into the Unknown,83,2019
4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,85,2019
79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,85,2019
4CxFN5zON70B3VOPBYbd6P,Jeremy Zucker,you were good to me,83,2019
2WsuSYJNXGKXVYkHPnq2yp,Lil Tecca,Ransom (with Juice WRLD) - Remix,81,2019
0Odu228D0yGcFySGuxU4rY,Tory Lanez,The Take (feat. Chris Brown),84,2019
6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake),82,2019
3RzcoFkZ0AOp2nH71jP504,Luke Combs,Beer Never Broke My Heart,79,2019
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix,87,2019
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,84,2019
4ZT9FnbFu1PaBfV3itxiqT,Lil Skies,I,80,2019
0RiRZpuVRbi7oqRdSMwhQY,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,84,2019
4hPpVbbakQNv8YTHYaOJP4,Marshmello,One Thing Right,82,2019
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",85,2019
0Rx0DJI556Ix5gBny6EWmn,Bazzi,Paradise,82,2019
2W4yABdLc4Jnds67Poi5Nl,Ant Saunders,Yellow Hearts,85,2019
4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,86,2019
5Z8HZM6iQMhhqyPcCGY5g9,Young Thug,Hot (feat. Gunna),80,2019
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,84,2019
6cjSh516BbrNUs213jDAGm,benny blanco,Graduation (with Juice WRLD),80,2019
3j84U36KvLeXNDPv4t5pI8,Mustard,Pure Water (with Migos),81,2019
4sjiIpEv617LDXaidKioOI,YNW Melly,223's (feat. 9lokknine),80,2019
6oJ6le65B3SEqPwMRNXWjY,Kygo,Higher Love,86,2019
2TH65lNHgvLxCKXM3apjxI,Bad Bunny,Callaita,87,2019
62aP9fBQKYKxi7PDXwcUAS,Surf Mesa,ily (i love you baby) (feat. Emilee),87,2019
0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN,87,2019
4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,85,2019
30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,83,2019
0TK2YIli7K1leLovkQiNik,Shawn Mendes,Señorita,89,2019
57RA3JGafJm5zRtKJiKPIm,Wallows,Are You Bored Yet? (feat. Clairo),80,2019
5MPPttjfGap2C6j6eKcO6J,Quality Control,Baby (Lil Baby feat. DaBaby),78,2019
2rTnVB1bvwxHtaIl4uVu7f,H.E.R.,Slide,79,2019
2rMAtCaTj16NptyVfEIeAC,Megan Thee Stallion,Cash Shit (feat. DaBaby),78,2019
2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers,Call You Mine,84,2019
1ghvzmzpx2nnrbx7wtpMgo,Doja Cat,Cyber Sex,82,2019
3wwo0bJvDSorOpNfzEkfXx,Juice WRLD,Let Me Know (I Wonder Why Freestyle),80,2019
3npzogdOEiVsieXmmhBepL,Maren Morris,The Bones,78,2019
4guBZjUyrGoHsTahO3IHdj,Lil Tecca,Did It Again,80,2019
4dZTZbmJBCCofAExHwefda,K CAMP,Lottery (Renegade),81,2019
2zjGJ0dChMR0KxBZS15aqo,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",80,2019
7CHi4DtfK4heMlQaudCuHK,MEDUZA,Lose Control,91,2019
5aZQrb2TXWEh9uZR4HEY3r,Luke Combs,Even Though I'm Leaving,77,2019
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani),86,2019
4Yxc55NX3tAXC2mHRAhtcW,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",81,2019
1e9oZCCiX42nJl0AcqriVo,Harry Styles,Watermelon Sugar,84,2019
3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,you should see me in a crown,83,2019
7rvyVWja33WG9R97oeJAjx,Calboy,Envy Me,79,2019
6cy3ki60hLwimwIje7tALf,Black Eyed Peas,RITMO (Bad Boys For Life),91,2019
7A20WnLkjtZU2d7hIB6Ziu,Roddy Ricch,Start Wit Me (feat. Gunna),79,2019
5ls62WNKHUUrdF3r1cv83T,iann dior,emotions,80,2019
7tgjDlQsMR8RvkdlNCJA58,Trippie Redd,6 Kiss,78,2019
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,87,2019
6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,all the good girls go to hell,84,2019
6ztvsy3C6hPjVg9j4x1XKJ,Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),79,2019
41MCdlvXOl62B7Kv86Bb1v,Juice WRLD,Empty,79,2019
53F1MVa1BWUkTBbVqgVAfN,Sam Hunt,Kinfolks,77,2019
4SDgTLDYrJ2UrHbkRkg7MD,Lil Nas X,Panini - DaBaby Remix,80,2019
5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete,87,2019
00ko9WaS4jOX1kEk3gvHjf,Chance the Rapper,Hot Shower,78,2019
3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,The Man,83,2019
4evmHXcjt3bTUHD1cvny97,Ed Sheeran,Beautiful People (feat. Khalid),86,2019
1GeNui6m825V8jP4uKiIaH,Young Thug,Bad Bad Bad (feat. Lil Baby),78,2019
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,85,2019
5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,86,2019
5aJ1M43pinROpwaPnO8KRj,Natanael Cano,Amor Tumbado,81,2019
1y4jsQt7MjnZhiD1L6qFBC,Sub Urban,Cradles,78,2019
4e0FYxSROat25pH16zMTZI,Lil Tecca,Love Me,81,2019
50WeOnXhM1H7AZEeIDoWfZ,Idina Menzel,Show Yourself,80,2019
7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding,81,2019
7Dxes6VnfbZYV0S2QTnVuT,Riley Green,I Wish Grandpas Never Died,76,2019
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,83,2019
07Oz5StQ7GRoygNLaXs2pd,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,85,2019
3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,I Don't Care (with Justin Bieber),87,2019
3g0mEQx3NTanacLseoP0Gw,The Chainsmokers,Takeaway,85,2019
1tSGw3h54aHModEHHL1HGK,Luke Combs,Better Together,76,2019
4TnUqDwu2XGgtCnSL4UIaa,Bankrol Hayden,Brothers (feat. Luh Kel),77,2019
4vSoyDfL0uZyUoWu5NNNsQ,YoungBoy Never Broke Again,Self Control,76,2019
6ZRuF2n1CQxyxxAAWsKJOy,Kehlani,Nights Like This (feat. Ty Dolla $ign),79,2019
30RZAuEkYeDXvy46Iv6l7E,Kane Brown,Homesick,76,2019
735RSTb2xbtWbDtKD9XDYi,Internet Money,Somebody,78,2019
3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,83,2019
7DcvwMAiqKJQD1rrdfxSDx,Young Thug,The London (feat. J. Cole & Travis Scott),80,2019
05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez,81,2019
7oSq5fbsFkTS9zeJQwMihf,Morgan Wallen,This Bar,76,2019
3TTMUI5dFcbeNSDTTDY9M8,Summer Walker,Come Thru (with Usher),78,2019
2ktxr00GpTtbMNeBjNeY8D,Trippie Redd,Who Needs Love,78,2019
5KBARWIxeMGkvUax9VtVC9,Saweetie,My Type,79,2019
0Ryd8975WihbObpp5cPW1t,Ariana Grande,boyfriend (with Social House),83,2019
2tOOcDDYkh0PSjr6GwPEAJ,MAX,Love Me Less (feat. Quinn XCII),78,2019
56AMYGJzxBO6p8v0wEe9de,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],78,2019
2Rk4JlNc2TPmZe2af99d45,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),84,2019
5M8goiFYynmNxhueYW6grR,Blake Shelton,Nobody But You (Duet with Gwen Stefani),76,2019
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,82,2019
