song_id,artist_name,track_name,popularity,year
3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,86,2013
3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,Wagon Wheel,78,2013
03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Play It Again,76,2013
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,82,2013
0JmiBCpWc1IAc0et7Xm7FL,Passenger,Let Her Go,77,2013
4h8VwCb1MTGoLKueQ1WgbD,Avicii,Wake Me Up,85,2013
2PwXOevGUSkU8qaYZjgLq2,Kodaline,All I Want,73,2013
2ZltjIqztEpZtafc8w0I9t,Childish Gambino,3005,76,2013
2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Cigarette Daydreams,74,2013
2dLLR6qlu5UJ5gk0dKz0h3,Lorde,Royals,80,2013
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,82,2013
0qcr5FMsEO85NAQjrlDRKo,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",77,2013
2MvvoeRt8NcOXWESkxWn3g,Lorde,Ribs,75,2013
5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,83,2013
2aSC2xhRxOLiiZZVjhbylH,Drake,"Hold On, We're Going Home",72,2013
3gbBpTdY8lnQwqxNCcf795,Bastille,Pompeii,71,2013
4X5f3vT8MRuXF68pfjNte5,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",77,2013
5Mw9bXG1dLNhbjofkVS2oR,Hillsong UNITED,Oceans (Where Feet May Fail),71,2013
79MSEdtXuudhGhC5AtG07g,PARTYNEXTDOOR,Break from Toronto,74,2013
0aMHIW1lqrulVCx0LLlr6a,Chance the Rapper,Cocoa Butter Kisses,73,2013
6or1bKJiZ06IlK0vFvY75k,Eminem,Rap God,78,2013
7FOJvA3PxiIU0DN3JjQ7jT,J. Cole,Power Trip (feat. Miguel),72,2013
2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,We Can't Stop,78,2013
00GOPLxW4PGQuUYdPJh8K1,Childish Gambino,IV. Sweatpants,72,2013
